"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"2171",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"2172",2017,"F","12th","No","1","Today","No","No","No","Yes","2","Last Month","No","No","No","Yes","No","Yes","I do not use the internet","I do not use the internet"
"2173",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","I do not use the internet"
"2174",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Always"
"2175",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Rarely","Sometimes"
"2176",2017,"M","12th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","Yes","Yes","No","No","No","Never","Rarely"
"2177",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"2178",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"2179",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Sometimes"
"2180",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"2181",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Rarely","Rarely"
"2182",2017,"M","12th","Yes","15","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2183",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Always"
"2184",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"2185",2017,"M","12th","No","1","Today","No","","","No","1","Today","No","No","No","","","","",""
"2186",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"2187",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"2188",2017,"M","12th","Yes","7","Last Year","No","No","Yes","No","1","Today","No","No","","Not Sure","No","Yes","Sometimes","Rarely"
"2189",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Never","Rarely"
"2190",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"2191",2017,"F","10th","Yes","15","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
"2192",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"2193",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"2194",2017,"F","11th","Yes","75","Last 7 Days","No","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"2195",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Never"
"2196",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Sometimes","Rarely"
"2197",2017,"F","11th","No","1","Today","No","No","Yes","Yes","1","Last Year","No","","","No","No","Yes","Never","Never"
"2198",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2199",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2200",2017,"F","11th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"2201",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"2202",2017,"M","11th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","Yes","Never","Rarely"
"2203",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"2204",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Sometimes"
"2205",2017,"F","11th","Yes","15","Last Month","No","Yes","Yes","No","1","Today","No","Yes","Yes","Yes","No","Yes","Rarely","Sometimes"
"2206",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Rarely","Rarely"
"2207",2017,"M","10th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"2208",2017,"M","11th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"2209",2017,"F","12th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","Yes","Yes","Sometimes","Rarely"
"2210",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Rarely","Never"
"2211",2017,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Never"
"2212",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"2213",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"2214",2017,"M","12th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Most of the time","Rarely"
"2215",2017,"M","12th","No","","","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"2216",2017,"M","12th","No","1","Today","No","No","No","Yes","5","Last Month","Yes","Yes","Yes","Yes","No","Yes","Sometimes","Sometimes"
"2217",2017,"F","12th","Yes","15","Today","No","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","No","Yes","Yes","Rarely","Rarely"
"2218",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2219",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"2220",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Sometimes"
"2221",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","","No","No","Not Sure","No","No","Never","Never"
"2222",2017,"F","12th","Yes","15","Today","No","No","No","Yes","1","Last Year","Yes","No","No","No","No","Yes","Never","Sometimes"
"2223",2017,"F","12th","Yes","35","Today","No","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"2224",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Most of the time","Sometimes"
"2225",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Never"
"2226",2017,"M","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Never"
"2227",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"2228",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"2229",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"2230",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2231",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"2232",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Always","Always"
"2233",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Rarely"
"2234",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2235",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"2236",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"2237",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"2238",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet","I do not use the internet"
"2239",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2240",2017,"","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"2241",2017,"F","12th","Yes","7","Last Year","Yes","Yes","Yes","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","Yes","Yes","Always","Always"
"2242",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"2243",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"2244",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Sometimes"
"2245",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"2246",2017,"M","9th","Yes","35","Last Month","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2247",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"2248",2017,"M","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","Yes","Always","Never"
"2249",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Rarely"
"2250",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"2251",2017,"F","9th","No","1","Today","No","No","No","Yes","2","Last Month","No","Yes","Yes","Not Sure","No","Yes","Sometimes","Sometimes"
"2252",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2253",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2254",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2255",2017,"F","9th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","*","Rarely"
"2256",2017,"F","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"2257",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"2258",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"2259",2017,"F","9th","No","1","Today","No","No","No","","1","Today","No","No","No","No","No","Yes","",""
"2260",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"2261",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2262",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"2263",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2264",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"2265",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"2266",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","Yes","","No","","",""
"2267",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","I do not use the internet","I do not use the internet"
"2268",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Rarely","Rarely"
"2269",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2270",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
"2271",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Not Sure","No","Yes","Rarely","Most of the time"
"2272",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"2273",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Never","Rarely"
"2274",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"2275",2017,"M","9th","No","","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2276",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","","",""
"2277",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"2278",2017,"M","9th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","Yes","","",""
"2279",2017,"M","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"2280",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet","I do not use the internet"
"2281",2017,"F","9th","","1","Today","No","No","No","Yes","1","Last 6 Months","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"2282",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2283",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"2284",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"2285",2017,"F","12th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","No","No","No","Yes","No","No","Sometimes","Never"
"2286",2017,"F","12th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","Yes","Yes","Never","Rarely"
"2287",2017,"F","12th","Yes","15","Last 7 Days","No","Yes","Yes","Yes","1","Last 6 Months","Yes","Yes","Yes","Yes","No","Yes","Rarely","Sometimes"
"2288",2017,"M","12th","","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Sometimes","Rarely"
"2289",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2290",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"2291",2017,"M","12th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"2292",2017,"M","12th","No","1","Today","Yes","No","No","Yes","6","Last 7 Days","Yes","Yes","Yes","Yes","Yes","No","Sometimes","Sometimes"
"2293",2017,"M","12th","No","1","Today","Yes","Yes","Yes","Yes","6","Last Month","Yes","Yes","Yes","Not Sure","Yes","Yes","Rarely","Never"
"2294",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2295",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"2296",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Always","Always"
"2297",2017,"M","12th","No","1","Today","Yes","No","No","Yes","4","Last 6 Months","Yes","No","No","Yes","Yes","Yes","Sometimes","Most of the time"
"2298",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"2299",2017,"M","12th","No","1","Today","Yes","No","No","Yes","2","Last Month","Yes","Yes","Yes","Yes","Yes","No","Most of the time","Sometimes"
"2300",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"2301",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"2302",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
